movieId,review
31878,"Great movie, really enjoyed it."
32587,Absolutely loved it!
33166,"Not great, could be better."
33683,"Great movie, really enjoyed it."
33794,"Great movie, really enjoyed it."
34072,Absolutely loved it!
34162,"It was decent, not bad."
34437,"It was decent, not bad."
37733,"It was decent, not bad."
39183,"Great movie, really enjoyed it."
40815,"Great movie, really enjoyed it."
40819,"Great movie, really enjoyed it."
41566,"Great movie, really enjoyed it."
41569,"Great movie, really enjoyed it."
42632,Absolutely loved it!
45447,"Not great, could be better."
46578,Absolutely loved it!
318,"Great movie, really enjoyed it."
527,"Great movie, really enjoyed it."
1036,"It was decent, not bad."
1246,"Great movie, really enjoyed it."
1682,Absolutely loved it!
2028,"Great movie, really enjoyed it."
2329,Absolutely loved it!
2959,Absolutely loved it!
3147,Absolutely loved it!
4226,"Great movie, really enjoyed it."
4993,"It was decent, not bad."
7153,"Great movie, really enjoyed it."
7458,"It was decent, not bad."
8798,"It was decent, not bad."
33660,"Great movie, really enjoyed it."
36529,"Great movie, really enjoyed it."
44191,Absolutely loved it!
46976,"It was decent, not bad."
47610,"It was decent, not bad."
48780,Absolutely loved it!
55247,Absolutely loved it!
58559,Absolutely loved it!
64614,Absolutely loved it!
74458,Absolutely loved it!
79132,Absolutely loved it!
88140,"It was decent, not bad."
89774,"Great movie, really enjoyed it."
91542,Absolutely loved it!
97752,"Great movie, really enjoyed it."
97921,"It was decent, not bad."
109487,Absolutely loved it!
111759,"Great movie, really enjoyed it."
116797,Absolutely loved it!
122904,"It was decent, not bad."
1,"Great movie, really enjoyed it."
5,"Great movie, really enjoyed it."
18,"Great movie, really enjoyed it."
19,"It was decent, not bad."
21,"Great movie, really enjoyed it."
29,Absolutely loved it!
32,Absolutely loved it!
47,Absolutely loved it!
50,"Great movie, really enjoyed it."
110,Absolutely loved it!
111,Absolutely loved it!
172,"It was decent, not bad."
181,"Not great, could be better."
208,"Great movie, really enjoyed it."
223,"It was decent, not bad."
224,Absolutely loved it!
248,"It was decent, not bad."
255,Didn't like it at all.
260,"Not great, could be better."
272,"It was decent, not bad."
273,"It was decent, not bad."
282,"Great movie, really enjoyed it."
293,"Great movie, really enjoyed it."
296,Absolutely loved it!
318,Absolutely loved it!
337,"Great movie, really enjoyed it."
356,Absolutely loved it!
357,Absolutely loved it!
380,"It was decent, not bad."
415,"It was decent, not bad."
442,"It was decent, not bad."
457,"It was decent, not bad."
480,"It was decent, not bad."
481,"Not great, could be better."
485,"Not great, could be better."
516,"It was decent, not bad."
523,"Great movie, really enjoyed it."
529,Absolutely loved it!
535,Absolutely loved it!
541,Absolutely loved it!
551,"It was decent, not bad."
555,"It was decent, not bad."
586,"It was decent, not bad."
589,"Great movie, really enjoyed it."
590,Absolutely loved it!
592,"Great movie, really enjoyed it."
593,"Great movie, really enjoyed it."
608,"Great movie, really enjoyed it."
612,"It was decent, not bad."
628,"Great movie, really enjoyed it."
637,"It was decent, not bad."
663,"It was decent, not bad."
671,"Great movie, really enjoyed it."
762,"Not great, could be better."
780,"It was decent, not bad."
799,"Great movie, really enjoyed it."
805,"Great movie, really enjoyed it."
849,"It was decent, not bad."
903,Absolutely loved it!
912,Absolutely loved it!
919,"It was decent, not bad."
922,Absolutely loved it!
953,"Great movie, really enjoyed it."
954,"Great movie, really enjoyed it."
1004,"It was decent, not bad."
1023,Absolutely loved it!
1027,"It was decent, not bad."
1036,"Great movie, really enjoyed it."
1047,"Great movie, really enjoyed it."
1049,"It was decent, not bad."
1073,Absolutely loved it!
1079,Absolutely loved it!
1080,"Great movie, really enjoyed it."
1089,"Great movie, really enjoyed it."
1090,"Great movie, really enjoyed it."
1093,"It was decent, not bad."
1094,"Great movie, really enjoyed it."
1100,"It was decent, not bad."
1127,"Great movie, really enjoyed it."
1136,Absolutely loved it!
1186,Absolutely loved it!
1196,"Great movie, really enjoyed it."
1197,"Great movie, really enjoyed it."
1198,"It was decent, not bad."
1200,Absolutely loved it!
1201,Absolutely loved it!
1203,Absolutely loved it!
1206,Absolutely loved it!
1210,"It was decent, not bad."
1213,"It was decent, not bad."
1214,"Great movie, really enjoyed it."
1215,Absolutely loved it!
1216,Absolutely loved it!
1217,Absolutely loved it!
1222,Absolutely loved it!
1224,Absolutely loved it!
1240,"Great movie, really enjoyed it."
1242,"Great movie, really enjoyed it."
1243,Absolutely loved it!
1246,Absolutely loved it!
1247,Absolutely loved it!
1252,Absolutely loved it!
1257,"Great movie, really enjoyed it."
1258,"Great movie, really enjoyed it."
1259,"It was decent, not bad."
1261,Absolutely loved it!
1265,"It was decent, not bad."
1266,Absolutely loved it!
1270,"It was decent, not bad."
1275,Absolutely loved it!
1284,Absolutely loved it!
1285,"Great movie, really enjoyed it."
1288,Absolutely loved it!
1302,Absolutely loved it!
1326,Didn't like it at all.
1346,"Great movie, really enjoyed it."
1356,"It was decent, not bad."
1358,Absolutely loved it!
1370,"It was decent, not bad."
1378,"Great movie, really enjoyed it."
1382,"Not great, could be better."
1394,Absolutely loved it!
1407,Absolutely loved it!
1449,Absolutely loved it!
1488,"It was decent, not bad."
1500,Absolutely loved it!
1517,"Great movie, really enjoyed it."
1527,"It was decent, not bad."
1541,"Great movie, really enjoyed it."
1569,Absolutely loved it!
1610,"It was decent, not bad."
1616,"It was decent, not bad."
1625,Absolutely loved it!
1639,Absolutely loved it!
1641,Absolutely loved it!
1682,Absolutely loved it!
1704,Absolutely loved it!
1748,Absolutely loved it!
1769,"Great movie, really enjoyed it."
1784,Absolutely loved it!
1845,"Great movie, really enjoyed it."
1862,Didn't like it at all.
1912,Absolutely loved it!
1917,"It was decent, not bad."
1918,"It was decent, not bad."
1923,"Great movie, really enjoyed it."
1952,Absolutely loved it!
1956,Absolutely loved it!
1961,"Great movie, really enjoyed it."
1968,"Great movie, really enjoyed it."
2000,"It was decent, not bad."
2001,"It was decent, not bad."
2002,"It was decent, not bad."
2011,"It was decent, not bad."
2019,Absolutely loved it!
2020,"Great movie, really enjoyed it."
2028,Absolutely loved it!
2115,"It was decent, not bad."
2139,"Great movie, really enjoyed it."
2146,Absolutely loved it!
2194,"Great movie, really enjoyed it."
2248,Absolutely loved it!
2257,"Great movie, really enjoyed it."
2261,Absolutely loved it!
2268,"It was decent, not bad."
2288,Absolutely loved it!
2291,"It was decent, not bad."
2302,"It was decent, not bad."
2312,"Great movie, really enjoyed it."
2316,"It was decent, not bad."
2355,"It was decent, not bad."
2401,"Great movie, really enjoyed it."
2420,"Great movie, really enjoyed it."
2421,"Great movie, really enjoyed it."
2463,"Great movie, really enjoyed it."
2470,"Great movie, really enjoyed it."
2502,Absolutely loved it!
2571,Absolutely loved it!
2580,"It was decent, not bad."
2599,Absolutely loved it!
2617,"Not great, could be better."
2628,"It was decent, not bad."
2648,Absolutely loved it!
2683,Absolutely loved it!
2700,Absolutely loved it!
2706,"Great movie, really enjoyed it."
2710,"Great movie, really enjoyed it."
2716,"It was decent, not bad."
2762,Absolutely loved it!
2763,"Great movie, really enjoyed it."
2795,"Great movie, really enjoyed it."
2797,"Great movie, really enjoyed it."
2802,"It was decent, not bad."
2805,"It was decent, not bad."
2858,Absolutely loved it!
2918,"Great movie, really enjoyed it."
2951,Absolutely loved it!
2956,"Great movie, really enjoyed it."
2959,Absolutely loved it!
2966,"Great movie, really enjoyed it."
2987,"Great movie, really enjoyed it."
3029,"It was decent, not bad."
3033,"It was decent, not bad."
3037,Absolutely loved it!
3039,"Great movie, really enjoyed it."
3045,"It was decent, not bad."
3052,"Great movie, really enjoyed it."
3063,"Great movie, really enjoyed it."
3072,"Great movie, really enjoyed it."
3074,Absolutely loved it!
3098,Absolutely loved it!
3100,Absolutely loved it!
3101,"Great movie, really enjoyed it."
3105,"Great movie, really enjoyed it."
3108,Absolutely loved it!
3198,"Great movie, really enjoyed it."
3201,Absolutely loved it!
3219,"It was decent, not bad."
3252,Absolutely loved it!
3254,"It was decent, not bad."
3262,"Great movie, really enjoyed it."
3271,Absolutely loved it!
3355,"It was decent, not bad."
3421,"It was decent, not bad."
3444,Absolutely loved it!
3481,Absolutely loved it!
3499,"Great movie, really enjoyed it."
3526,Absolutely loved it!
3552,"Great movie, really enjoyed it."
3578,"It was decent, not bad."
3686,"Great movie, really enjoyed it."
3697,"It was decent, not bad."
3698,Absolutely loved it!
3740,"Great movie, really enjoyed it."
3745,"It was decent, not bad."
3809,"Great movie, really enjoyed it."
3911,"Great movie, really enjoyed it."
4027,"Great movie, really enjoyed it."
4040,"It was decent, not bad."
4041,Absolutely loved it!
4079,Absolutely loved it!
4085,"It was decent, not bad."
4128,"Great movie, really enjoyed it."
4149,"Great movie, really enjoyed it."
4158,"Great movie, really enjoyed it."
4203,"Great movie, really enjoyed it."
4226,Absolutely loved it!
4231,"It was decent, not bad."
4306,Absolutely loved it!
4322,"Great movie, really enjoyed it."
4465,"Great movie, really enjoyed it."
4499,"Great movie, really enjoyed it."
4537,"Great movie, really enjoyed it."
4572,"Great movie, really enjoyed it."
4581,"Great movie, really enjoyed it."
4585,"Great movie, really enjoyed it."
4591,"It was decent, not bad."
4611,"Great movie, really enjoyed it."
4616,"It was decent, not bad."
4654,"It was decent, not bad."
4720,"It was decent, not bad."
4787,"Great movie, really enjoyed it."
4886,Absolutely loved it!
4993,Absolutely loved it!
5023,"Great movie, really enjoyed it."
5265,Absolutely loved it!
5283,"Great movie, really enjoyed it."
5299,Absolutely loved it!
5329,"It was decent, not bad."
5349,"Great movie, really enjoyed it."
5418,Absolutely loved it!
5445,"It was decent, not bad."
5459,"Not great, could be better."
5464,Absolutely loved it!
5481,"Great movie, really enjoyed it."
5548,Absolutely loved it!
5574,"Great movie, really enjoyed it."
5617,Absolutely loved it!
5618,Absolutely loved it!
5644,"Great movie, really enjoyed it."
5673,Absolutely loved it!
5747,Absolutely loved it!
5902,Absolutely loved it!
5952,Absolutely loved it!
5957,"Great movie, really enjoyed it."
6022,"Not great, could be better."
6025,"It was decent, not bad."
6124,"It was decent, not bad."
6188,"It was decent, not bad."
6238,"It was decent, not bad."
6287,Absolutely loved it!
6313,"It was decent, not bad."
6333,"Great movie, really enjoyed it."
6377,Absolutely loved it!
6378,Absolutely loved it!
6539,"It was decent, not bad."
6617,Absolutely loved it!
6636,"Great movie, really enjoyed it."
6708,Absolutely loved it!
6711,Absolutely loved it!
6754,Absolutely loved it!
6773,"Great movie, really enjoyed it."
6786,Absolutely loved it!
6807,"It was decent, not bad."
6832,"Great movie, really enjoyed it."
6874,Absolutely loved it!
6936,Absolutely loved it!
6947,Absolutely loved it!
6979,"Great movie, really enjoyed it."
6996,"Not great, could be better."
7004,"It was decent, not bad."
7015,"Great movie, really enjoyed it."
7018,Absolutely loved it!
7027,"Great movie, really enjoyed it."
7028,"Not great, could be better."
7046,Absolutely loved it!
7048,"Great movie, really enjoyed it."
7069,"Great movie, really enjoyed it."
7090,"Great movie, really enjoyed it."
7127,"It was decent, not bad."
7143,Absolutely loved it!
7147,Absolutely loved it!
7153,Absolutely loved it!
7173,"It was decent, not bad."
7293,Absolutely loved it!
7325,"It was decent, not bad."
7361,Absolutely loved it!
7373,"Great movie, really enjoyed it."
7438,Absolutely loved it!
7482,Absolutely loved it!
7493,"Great movie, really enjoyed it."
7624,"It was decent, not bad."
7647,"Great movie, really enjoyed it."
7766,"Great movie, really enjoyed it."
8024,"Great movie, really enjoyed it."
8158,"Great movie, really enjoyed it."
8360,Absolutely loved it!
8493,"Great movie, really enjoyed it."
8636,Absolutely loved it!
8665,Absolutely loved it!
8784,Absolutely loved it!
8798,Absolutely loved it!
8874,Absolutely loved it!
8961,"Great movie, really enjoyed it."
51255,"Great movie, really enjoyed it."
293,Absolutely loved it!
296,Absolutely loved it!
318,Absolutely loved it!
356,Absolutely loved it!
589,"It was decent, not bad."
1036,"Great movie, really enjoyed it."
1270,Absolutely loved it!
1291,"It was decent, not bad."
1527,Absolutely loved it!
1580,"Great movie, really enjoyed it."
2011,"Great movie, really enjoyed it."
2012,"It was decent, not bad."
2028,Absolutely loved it!
2329,"It was decent, not bad."
2571,Absolutely loved it!
2858,"Great movie, really enjoyed it."
2959,Absolutely loved it!
4011,Absolutely loved it!
4306,"It was decent, not bad."
4886,Absolutely loved it!
4993,"Not great, could be better."
5418,"It was decent, not bad."
5574,"Great movie, really enjoyed it."
5628,"Great movie, really enjoyed it."
5952,"Not great, could be better."
6377,"Great movie, really enjoyed it."
6539,Absolutely loved it!
7153,"Not great, could be better."
8604,Absolutely loved it!
8605,Absolutely loved it!
27193,Absolutely loved it!
60069,"It was decent, not bad."
68157,"Great movie, really enjoyed it."
79132,"Great movie, really enjoyed it."
99114,"Great movie, really enjoyed it."
152081,"Great movie, really enjoyed it."
1,"Not great, could be better."
2,"Not great, could be better."
3,"Not great, could be better."
5,"Not great, could be better."
6,"Great movie, really enjoyed it."
7,"Not great, could be better."
10,Absolutely loved it!
11,Absolutely loved it!
16,"It was decent, not bad."
17,"It was decent, not bad."
18,"Not great, could be better."
19,Didn't like it at all.
25,"It was decent, not bad."
26,"It was decent, not bad."
31,"It was decent, not bad."
34,Didn't like it at all.
39,"Great movie, really enjoyed it."
44,"It was decent, not bad."
47,"Great movie, really enjoyed it."
48,"Great movie, really enjoyed it."
50,"It was decent, not bad."
62,"It was decent, not bad."
65,Didn't like it at all.
70,"Great movie, really enjoyed it."
95,"It was decent, not bad."
104,Absolutely loved it!
110,"Not great, could be better."
135,"It was decent, not bad."
140,"It was decent, not bad."
141,"It was decent, not bad."
150,"It was decent, not bad."
153,"It was decent, not bad."
158,"It was decent, not bad."
160,"Not great, could be better."
163,Absolutely loved it!
165,"It was decent, not bad."
168,"It was decent, not bad."
170,"Not great, could be better."
173,"Not great, could be better."
180,"Not great, could be better."
185,"It was decent, not bad."
193,"Not great, could be better."
203,"It was decent, not bad."
207,"Great movie, really enjoyed it."
208,"Great movie, really enjoyed it."
216,"It was decent, not bad."
223,Didn't like it at all.
231,"It was decent, not bad."
247,"Not great, could be better."
252,"It was decent, not bad."
253,"Not great, could be better."
256,Didn't like it at all.
260,Absolutely loved it!
261,"Not great, could be better."
266,"Great movie, really enjoyed it."
276,"It was decent, not bad."
282,"Not great, could be better."
292,"Not great, could be better."
293,"Great movie, really enjoyed it."
296,"Not great, could be better."
303,"It was decent, not bad."
316,"It was decent, not bad."
317,"Not great, could be better."
318,"It was decent, not bad."
333,"Great movie, really enjoyed it."
337,"It was decent, not bad."
339,"It was decent, not bad."
344,"Not great, could be better."
345,Didn't like it at all.
350,"It was decent, not bad."
355,"It was decent, not bad."
356,"It was decent, not bad."
357,Didn't like it at all.
361,"It was decent, not bad."
364,Absolutely loved it!
367,"It was decent, not bad."
368,"Great movie, really enjoyed it."
370,Didn't like it at all.
376,"It was decent, not bad."
377,Absolutely loved it!
379,"It was decent, not bad."
380,"It was decent, not bad."
410,"It was decent, not bad."
420,Didn't like it at all.
432,"Not great, could be better."
434,"It was decent, not bad."
435,"Not great, could be better."
440,"It was decent, not bad."
441,Absolutely loved it!
442,"Not great, could be better."
454,"It was decent, not bad."
455,"Not great, could be better."
457,Absolutely loved it!
466,"Not great, could be better."
480,"It was decent, not bad."
485,"Not great, could be better."
500,"It was decent, not bad."
508,"It was decent, not bad."
514,"Not great, could be better."
520,"Great movie, really enjoyed it."
527,"Great movie, really enjoyed it."
531,"Not great, could be better."
539,"It was decent, not bad."
541,"Not great, could be better."
546,"Not great, could be better."
551,"Not great, could be better."
552,"It was decent, not bad."
553,"It was decent, not bad."
555,"Not great, could be better."
562,"Not great, could be better."
585,"It was decent, not bad."
586,Didn't like it at all.
587,"Not great, could be better."
588,"It was decent, not bad."
589,"It was decent, not bad."
590,"Great movie, really enjoyed it."
592,"Great movie, really enjoyed it."
593,"It was decent, not bad."
594,"It was decent, not bad."
595,Absolutely loved it!
596,"Not great, could be better."
597,Absolutely loved it!
608,"Not great, could be better."
616,"It was decent, not bad."
628,"It was decent, not bad."
637,"Not great, could be better."
647,"It was decent, not bad."
648,"Great movie, really enjoyed it."
653,"Great movie, really enjoyed it."
708,"It was decent, not bad."
709,"It was decent, not bad."
724,"It was decent, not bad."
736,"Great movie, really enjoyed it."
737,"Not great, could be better."
762,"It was decent, not bad."
780,"Great movie, really enjoyed it."
783,"Not great, could be better."
785,"Not great, could be better."
786,"Not great, could be better."
788,Didn't like it at all.
802,"It was decent, not bad."
805,"It was decent, not bad."
830,"It was decent, not bad."
832,"It was decent, not bad."
838,"It was decent, not bad."
852,"It was decent, not bad."
858,"Great movie, really enjoyed it."
875,"It was decent, not bad."
902,"It was decent, not bad."
910,"Not great, could be better."
912,Absolutely loved it!
919,"It was decent, not bad."
920,Absolutely loved it!
923,"It was decent, not bad."
924,Didn't like it at all.
932,"Great movie, really enjoyed it."
953,"Not great, could be better."
1017,"It was decent, not bad."
1019,"Not great, could be better."
1020,"Not great, could be better."
1022,"It was decent, not bad."
1025,"Not great, could be better."
1027,"It was decent, not bad."
1028,"Not great, could be better."
1029,"Not great, could be better."
1031,"Not great, could be better."
1032,"Not great, could be better."
1035,"Not great, could be better."
1036,"It was decent, not bad."
1042,"Not great, could be better."
1049,"It was decent, not bad."
1059,"It was decent, not bad."
1060,"Not great, could be better."
1073,Didn't like it at all.
1088,"It was decent, not bad."
1089,"It was decent, not bad."
1090,"Not great, could be better."
1097,Didn't like it at all.
1101,"It was decent, not bad."
1103,"Not great, could be better."
1120,"It was decent, not bad."
1124,"Not great, could be better."
1127,"It was decent, not bad."
1129,"It was decent, not bad."
1136,"It was decent, not bad."
1193,"It was decent, not bad."
1196,Absolutely loved it!
1197,Absolutely loved it!
1198,Absolutely loved it!
1200,"Not great, could be better."
1201,"It was decent, not bad."
1206,"It was decent, not bad."
1207,"It was decent, not bad."
1208,"It was decent, not bad."
1210,Absolutely loved it!
1213,"It was decent, not bad."
1214,"Not great, could be better."
1215,"Not great, could be better."
1219,Absolutely loved it!
1220,"It was decent, not bad."
1221,"It was decent, not bad."
1222,"Not great, could be better."
1228,"Not great, could be better."
1234,"It was decent, not bad."
1240,"Great movie, really enjoyed it."
1243,Didn't like it at all.
1258,"It was decent, not bad."
1265,"Not great, could be better."
1267,"Not great, could be better."
1270,"It was decent, not bad."
1275,"Not great, could be better."
1276,"It was decent, not bad."
1278,"Great movie, really enjoyed it."
1282,"It was decent, not bad."
1287,"Not great, could be better."
1291,Absolutely loved it!
1292,"Not great, could be better."
1297,"It was decent, not bad."
1302,"It was decent, not bad."
1307,"It was decent, not bad."
1320,Didn't like it at all.
1333,"It was decent, not bad."
1339,"Not great, could be better."
1345,"It was decent, not bad."
1367,"Not great, could be better."
1370,"Not great, could be better."
1377,"It was decent, not bad."
1378,"Not great, could be better."
1380,"It was decent, not bad."
1381,"Not great, could be better."
1387,"It was decent, not bad."
1388,"Not great, could be better."
1391,"It was decent, not bad."
1393,Absolutely loved it!
1407,"Not great, could be better."
1408,Absolutely loved it!
1409,"Not great, could be better."
1416,Didn't like it at all.
1438,"It was decent, not bad."
1453,"It was decent, not bad."
1457,"It was decent, not bad."
1466,"It was decent, not bad."
1476,"It was decent, not bad."
1479,"Great movie, really enjoyed it."
1485,"It was decent, not bad."
1499,"Not great, could be better."
1500,"Not great, could be better."
1513,"It was decent, not bad."
1515,"It was decent, not bad."
1517,"Great movie, really enjoyed it."
1527,"It was decent, not bad."
1544,"Not great, could be better."
1552,"It was decent, not bad."
1556,"It was decent, not bad."
1562,"It was decent, not bad."
1569,"It was decent, not bad."
1573,"It was decent, not bad."
1580,"Great movie, really enjoyed it."
1584,"Not great, could be better."
1586,"It was decent, not bad."
1587,"It was decent, not bad."
1588,"It was decent, not bad."
1590,"Not great, could be better."
1597,"It was decent, not bad."
1608,"It was decent, not bad."
1610,"It was decent, not bad."
1614,"Not great, could be better."
1617,"It was decent, not bad."
1619,"It was decent, not bad."
1620,"It was decent, not bad."
1625,"Not great, could be better."
1635,"It was decent, not bad."
1644,"Great movie, really enjoyed it."
1645,"Great movie, really enjoyed it."
1653,"Not great, could be better."
1663,"It was decent, not bad."
1672,"It was decent, not bad."
1673,"It was decent, not bad."
1674,"It was decent, not bad."
1676,"Not great, could be better."
1680,"It was decent, not bad."
1682,Absolutely loved it!
1688,"It was decent, not bad."
1690,"Not great, could be better."
1703,"It was decent, not bad."
1704,Absolutely loved it!
1711,"Not great, could be better."
1717,"Not great, could be better."
1721,"It was decent, not bad."
1722,"Great movie, really enjoyed it."
1729,"It was decent, not bad."
1732,Didn't like it at all.
1777,"Great movie, really enjoyed it."
1779,"It was decent, not bad."
1784,"Great movie, really enjoyed it."
1792,"Great movie, really enjoyed it."
1799,"Great movie, really enjoyed it."
1801,"It was decent, not bad."
1805,"It was decent, not bad."
1831,"Great movie, really enjoyed it."
1835,"It was decent, not bad."
1866,"It was decent, not bad."
1873,"It was decent, not bad."
1876,"Not great, could be better."
1882,"It was decent, not bad."
1883,"Not great, could be better."
1884,"Not great, could be better."
1885,"Not great, could be better."
1888,"Not great, could be better."
1892,"Great movie, really enjoyed it."
1894,"Great movie, really enjoyed it."
1895,"It was decent, not bad."
1912,"It was decent, not bad."
1917,"It was decent, not bad."
1918,"It was decent, not bad."
1923,"Great movie, really enjoyed it."
1954,"It was decent, not bad."
1961,"Not great, could be better."
1967,"Not great, could be better."
1968,"It was decent, not bad."
1982,"It was decent, not bad."
1994,"Not great, could be better."
1997,Didn't like it at all.
2000,"It was decent, not bad."
2001,"It was decent, not bad."
2002,"It was decent, not bad."
2003,"Not great, could be better."
2005,"It was decent, not bad."
2006,"Great movie, really enjoyed it."
2011,Didn't like it at all.
2012,Didn't like it at all.
2018,"It was decent, not bad."
2019,"It was decent, not bad."
2023,"It was decent, not bad."
2028,"Great movie, really enjoyed it."
2046,"It was decent, not bad."
2054,Didn't like it at all.
2067,"It was decent, not bad."
2078,"It was decent, not bad."
2080,"It was decent, not bad."
2081,Absolutely loved it!
2082,"It was decent, not bad."
2083,"It was decent, not bad."
2085,"It was decent, not bad."
2087,"It was decent, not bad."
2094,"It was decent, not bad."
2096,"It was decent, not bad."
2100,"It was decent, not bad."
2108,"It was decent, not bad."
2109,"It was decent, not bad."
2111,"It was decent, not bad."
2115,"Great movie, really enjoyed it."
2124,"It was decent, not bad."
2125,Absolutely loved it!
2133,"Great movie, really enjoyed it."
2134,"It was decent, not bad."
2139,"Not great, could be better."
2140,"Not great, could be better."
2144,"Great movie, really enjoyed it."
2145,"It was decent, not bad."
2150,"Not great, could be better."
2161,"Not great, could be better."
2167,"It was decent, not bad."
2174,"Not great, could be better."
2193,Didn't like it at all.
2194,"It was decent, not bad."
2231,"Not great, could be better."
2232,"Not great, could be better."
2248,"It was decent, not bad."
2249,Absolutely loved it!
2268,"Great movie, really enjoyed it."
2273,"Not great, could be better."
2278,"It was decent, not bad."
2288,"It was decent, not bad."
2291,"It was decent, not bad."
2294,"It was decent, not bad."
2301,"It was decent, not bad."
2302,"It was decent, not bad."
2321,"It was decent, not bad."
2324,"Not great, could be better."
2329,"Not great, could be better."
2334,"It was decent, not bad."
2335,"It was decent, not bad."
2338,"It was decent, not bad."
2340,"It was decent, not bad."
2353,"It was decent, not bad."
2355,"It was decent, not bad."
2385,"Not great, could be better."
2395,Didn't like it at all.
2396,"It was decent, not bad."
2405,"It was decent, not bad."
2406,"Great movie, really enjoyed it."
2407,"It was decent, not bad."
2409,"It was decent, not bad."
2411,"It was decent, not bad."
2413,"It was decent, not bad."
2420,"Not great, could be better."
2423,"Great movie, really enjoyed it."
2424,"It was decent, not bad."
2427,"It was decent, not bad."
2428,"It was decent, not bad."
2431,"It was decent, not bad."
2470,"It was decent, not bad."
2471,"It was decent, not bad."
2478,"Great movie, really enjoyed it."
2485,"It was decent, not bad."
2490,"It was decent, not bad."
2491,Absolutely loved it!
2496,"It was decent, not bad."
2501,"It was decent, not bad."
2502,Absolutely loved it!
2539,"Not great, could be better."
2541,"Great movie, really enjoyed it."
2542,Didn't like it at all.
2560,"Not great, could be better."
2567,"Not great, could be better."
2571,Absolutely loved it!
2572,Absolutely loved it!
2581,"It was decent, not bad."
2599,Didn't like it at all.
2605,"It was decent, not bad."
2606,"Not great, could be better."
2616,"It was decent, not bad."
2617,"Great movie, really enjoyed it."
2628,"It was decent, not bad."
2640,"It was decent, not bad."
2657,Didn't like it at all.
2662,"Not great, could be better."
2671,"It was decent, not bad."
2683,"It was decent, not bad."
2688,"Great movie, really enjoyed it."
2692,"Not great, could be better."
2694,"It was decent, not bad."
2699,Didn't like it at all.
2700,"Not great, could be better."
2701,"It was decent, not bad."
2706,"Great movie, really enjoyed it."
2707,"Not great, could be better."
2710,Didn't like it at all.
2713,"It was decent, not bad."
2716,"Not great, could be better."
2717,"Not great, could be better."
2719,"It was decent, not bad."
2722,"It was decent, not bad."
2724,"It was decent, not bad."
2728,"Not great, could be better."
2746,"It was decent, not bad."
2762,"Not great, could be better."
2763,Absolutely loved it!
2791,"Great movie, really enjoyed it."
2794,"It was decent, not bad."
2797,"It was decent, not bad."
2803,"It was decent, not bad."
2804,"Not great, could be better."
2806,"It was decent, not bad."
2808,"It was decent, not bad."
2826,"Not great, could be better."
2840,"It was decent, not bad."
2858,Absolutely loved it!
2881,"It was decent, not bad."
2888,"It was decent, not bad."
2890,"It was decent, not bad."
2908,Didn't like it at all.
2915,"It was decent, not bad."
2916,"Not great, could be better."
2918,"Great movie, really enjoyed it."
2947,"It was decent, not bad."
2948,"Great movie, really enjoyed it."
2949,"It was decent, not bad."
2950,"It was decent, not bad."
2953,Didn't like it at all.
2959,"Not great, could be better."
2985,"It was decent, not bad."
2987,"Not great, could be better."
2989,Absolutely loved it!
2993,"Great movie, really enjoyed it."
2995,"Not great, could be better."
2997,Absolutely loved it!
3000,"It was decent, not bad."
3005,"Great movie, really enjoyed it."
3033,"It was decent, not bad."
3034,"It was decent, not bad."
3039,"It was decent, not bad."
3052,"It was decent, not bad."
3077,"Great movie, really enjoyed it."
3081,Didn't like it at all.
3082,"It was decent, not bad."
3098,"It was decent, not bad."
3100,"It was decent, not bad."
3101,"Great movie, really enjoyed it."
3105,"It was decent, not bad."
3107,"It was decent, not bad."
3114,"It was decent, not bad."
3146,"It was decent, not bad."
3147,"It was decent, not bad."
3160,"Not great, could be better."
3168,"Not great, could be better."
3173,"It was decent, not bad."
3174,"Not great, could be better."
3175,"It was decent, not bad."
3176,"Not great, could be better."
3178,"It was decent, not bad."
3186,"Not great, could be better."
3210,"It was decent, not bad."
3247,"Not great, could be better."
3252,"It was decent, not bad."
3253,Absolutely loved it!
3254,Absolutely loved it!
3255,"Great movie, really enjoyed it."
3257,"It was decent, not bad."
3259,"Not great, could be better."
3264,"It was decent, not bad."
3270,"Great movie, really enjoyed it."
3273,"Not great, could be better."
3275,"It was decent, not bad."
3285,"Not great, could be better."
3298,"Great movie, really enjoyed it."
3300,"Not great, could be better."
3301,"It was decent, not bad."
3396,"It was decent, not bad."
3408,"It was decent, not bad."
3409,"It was decent, not bad."
3421,"It was decent, not bad."
3438,"It was decent, not bad."
3444,"Great movie, really enjoyed it."
3448,"Great movie, really enjoyed it."
3450,"Not great, could be better."
3452,"Not great, could be better."
3471,Didn't like it at all.
3476,"Not great, could be better."
3477,"It was decent, not bad."
3481,"Not great, could be better."
3489,"Great movie, really enjoyed it."
3510,"It was decent, not bad."
3527,"It was decent, not bad."
3534,"Not great, could be better."
3535,"It was decent, not bad."
3536,"Great movie, really enjoyed it."
3552,"Great movie, really enjoyed it."
3553,"Not great, could be better."
3554,"It was decent, not bad."
3555,"It was decent, not bad."
3556,"It was decent, not bad."
3578,"Great movie, really enjoyed it."
3593,Didn't like it at all.
3617,"It was decent, not bad."
3623,Absolutely loved it!
3635,"Great movie, really enjoyed it."
3638,"Not great, could be better."
3653,"It was decent, not bad."
